system:index,NDVI,aspect,clay_0_15,clay_30_60,elevation,om_0_15,slope,twi,.geo
0_7460,0.2960393726825714,225.52890199150326,45.0,36.5,2665.0,0.8500000238418579,6.590518951416016,10.243601725264515,"{""type"":""Point"",""coordinates"":[-108.10417948604048,38.245640531820584]}"
0_7461,0.2893184423446655,340.8598693849775,41.0,31.5,2561.0,1.199999988079071,10.674166679382324,13.954586681932629,"{""type"":""Point"",""coordinates"":[-108.06610926961918,38.20432324732279]}"
0_7462,0.31299740076065063,174.40794503478537,46.0,37.5,2966.0,0.9200000166893005,11.939178466796875,8.38644731166166,"{""type"":""Point"",""coordinates"":[-108.02813184546619,38.21960115376279]}"
0_7463,0.28053373098373413,236.79351551979735,50.0,36.5,2602.0,0.8500000238418579,8.406938552856445,8.74462476713807,"{""type"":""Point"",""coordinates"":[-108.08676000725082,38.23740174009391]}"
0_7464,0.27991539239883423,149.9440703629057,41.0,36.5,2433.0,0.7800000011920929,22.36504364013672,13.635572866977293,"{""type"":""Point"",""coordinates"":[-108.11885656019982,38.23090460738432]}"
0_7465,0.25932490825653076,180.0,42.0,37.5,2674.0,0.8500000238418579,10.096575736999512,9.474562618500237,"{""type"":""Point"",""coordinates"":[-108.07875729907039,38.23918129958586]}"
0_7466,0.2411913126707077,220.3119902655238,63.0,40.5,2579.0,1.0600000023841858,7.258886337280273,14.34003544427399,"{""type"":""Point"",""coordinates"":[-108.0623150042627,38.2078157269481]}"
0_7467,0.2496708780527115,123.20337481951883,42.0,29.5,2741.0,0.9200000166893005,8.407625198364258,9.150007018312422,"{""type"":""Point"",""coordinates"":[-108.09402134836166,38.24610789258803]}"
0_7468,0.28804367780685425,166.5731527244069,42.0,33.5,2642.0,0.9900000095367432,14.910869598388672,8.5613302159981,"{""type"":""Point"",""coordinates"":[-108.09754614241605,38.24128918314307]}"
0_7469,0.3080257177352905,184.04436928283786,45.0,31.5,2811.0,1.0600000023841858,16.28346824645996,8.063302029914231,"{""type"":""Point"",""coordinates"":[-108.03585867157503,38.21104889863531]}"
0_7470,0.325230211019516,283.25573377192165,42.0,32.5,2655.0,1.1299999952316284,11.958050727844238,8.384821119141394,"{""type"":""Point"",""coordinates"":[-108.11783663640905,38.25651640137803]}"
0_7471,0.2987423539161682,222.2718867343239,41.0,26.5,2758.0,0.9200000166893005,8.70638656616211,9.402246674954332,"{""type"":""Point"",""coordinates"":[-108.03013694274033,38.20849286723775]}"
0_7472,0.2949243485927582,199.9822947432201,40.0,31.5,2674.0,0.8500000238418579,13.55781364440918,8.660484833887203,"{""type"":""Point"",""coordinates"":[-108.0485651565406,38.210106677087374]}"
0_7473,0.2829926311969757,281.1129395515067,38.0,37.5,2665.0,0.8500000238418579,4.800779342651367,8.616625352520638,"{""type"":""Point"",""coordinates"":[-108.05992886390477,38.213830812161156]}"
0_7474,0.2591584026813507,173.94614199771434,61.0,40.5,2580.0,0.8500000238418579,11.053120613098145,8.465668018249726,"{""type"":""Point"",""coordinates"":[-108.06385674068756,38.209270015232235]}"
0_7475,0.2959927022457123,185.59143987904997,37.0,30.5,2709.0,1.1299999952316284,11.939166069030762,8.791913488860601,"{""type"":""Point"",""coordinates"":[-108.04887801924615,38.211622582929]}"
0_7476,0.2593049108982086,180.0,59.0,40.5,2606.0,0.9900000095367432,8.28909969329834,10.550702027168207,"{""type"":""Point"",""coordinates"":[-108.07826010676096,38.23588025027928]}"
0_7477,0.2924795150756836,323.3890621045088,39.0,28.5,2920.0,0.7800000011920929,13.603964805603027,7.558343596610337,"{""type"":""Point"",""coordinates"":[-108.09302497302782,38.26574172196681]}"
0_7478,0.3185109496116638,111.44599147334353,45.0,36.5,2870.0,0.8500000238418579,5.060270309448242,9.256870173052585,"{""type"":""Point"",""coordinates"":[-108.00903636528106,38.21960049700126]}"
0_7479,0.35233569145202637,252.55678092013304,41.0,35.5,2818.0,0.7800000011920929,17.953054428100586,8.36510131175244,"{""type"":""Point"",""coordinates"":[-108.04857465260707,38.230830487670566]}"
0_7480,0.3266865015029907,231.8446265791303,47.0,37.5,2863.0,0.8500000238418579,7.463937759399414,8.171985268714558,"{""type"":""Point"",""coordinates"":[-108.0386368800837,38.21802680348058]}"
0_7481,0.23119954764842987,270.0,43.0,36.5,2549.0,0.9200000166893005,7.046255111694336,11.00278086354924,"{""type"":""Point"",""coordinates"":[-108.06721344772919,38.20639164377615]}"
0_7482,0.21679551899433136,-0.0,38.0,33.5,2467.0,0.7800000011920929,3.704791784286499,8.87672558958866,"{""type"":""Point"",""coordinates"":[-108.10539064109166,38.22672491629307]}"
0_7483,0.23543496429920197,191.97903880542495,43.0,37.5,2590.0,0.9900000095367432,5.670243740081787,9.547855733758151,"{""type"":""Point"",""coordinates"":[-108.06892236001708,38.231433300133034]}"
0_7484,0.250283807516098,254.05410970367404,57.0,40.5,2636.0,0.8500000238418579,13.262031555175781,9.19419488217943,"{""type"":""Point"",""coordinates"":[-108.05599116533446,38.210944161265665]}"
0_7485,0.21632657945156097,180.0,42.0,35.5,2528.0,0.8500000238418579,1.8543341159820557,10.263019965860764,"{""type"":""Point"",""coordinates"":[-108.07803653406933,38.21999264170797]}"
0_7486,0.2910337448120117,155.1641287386851,44.0,37.5,2818.0,0.9200000166893005,11.101104736328125,8.866691439479597,"{""type"":""Point"",""coordinates"":[-108.01650773312394,38.21542112727008]}"
0_7487,0.291845440864563,180.0,43.0,29.5,2739.0,0.9200000166893005,23.608686447143555,10.432918959601697,"{""type"":""Point"",""coordinates"":[-108.05733108757437,38.24076046406627]}"
0_7488,0.2783072292804718,139.686067983762,38.0,31.5,2810.0,0.9900000095367432,3.644170045852661,9.991881617292407,"{""type"":""Point"",""coordinates"":[-108.03234037564854,38.212687874973284]}"
0_7489,0.24347974359989166,204.83262072330194,42.0,26.5,2571.0,0.9200000166893005,11.100820541381836,9.714015552877703,"{""type"":""Point"",""coordinates"":[-108.05776825029679,38.204625321445924]}"
0_7490,0.3067713677883148,231.84568921670834,46.0,35.5,2869.0,1.0600000023841858,8.934814453125,8.68278720816073,"{""type"":""Point"",""coordinates"":[-108.0411835557021,38.220937531426706]}"
0_7491,0.31690099835395813,308.146975954545,36.0,26.5,2732.0,0.6399999856948853,18.813739776611328,10.512124081338795,"{""type"":""Point"",""coordinates"":[-108.05333566676543,38.24005183513937]}"
0_7492,0.3200894296169281,200.90479818429068,41.0,34.5,2521.0,0.8500000238418579,9.830831527709961,7.892342912885982,"{""type"":""Point"",""coordinates"":[-108.12038596978164,38.239905306286346]}"
0_7493,0.25874707102775574,257.34760435202594,55.0,39.5,2545.0,0.8500000238418579,8.407980918884277,14.255909570302116,"{""type"":""Point"",""coordinates"":[-108.07190755720127,38.21429114745871]}"
0_7494,0.2947213649749756,180.0,28.0,32.5,3024.0,-9.930000305175781,9.195145606994629,7.9604348133951115,"{""type"":""Point"",""coordinates"":[-108.09096809917969,38.25926848315919]}"
0_7495,0.2858554720878601,169.69155468977223,58.0,39.5,2587.0,0.9200000166893005,6.570004463195801,9.399449030145888,"{""type"":""Point"",""coordinates"":[-108.09583611242138,38.239183591231196]}"
0_7496,0.25005459785461426,251.3925766787854,59.0,39.5,2560.0,0.7099999785423279,16.9299259185791,7.328953608781938,"{""type"":""Point"",""coordinates"":[-108.0754959733067,38.22468410381299]}"
0_7497,0.25542527437210083,194.28676915309123,42.0,36.5,2663.0,0.8500000238418579,4.774374485015869,8.622166408952896,"{""type"":""Point"",""coordinates"":[-108.10204276369629,38.24320320300342]}"
0_7498,0.24094022810459137,212.48342856143546,46.0,34.5,2755.0,0.9900000095367432,6.5681562423706055,9.687414934937323,"{""type"":""Point"",""coordinates"":[-108.08764114548515,38.2476159935962]}"
0_7499,0.3089865446090698,158.60777550457817,43.0,30.5,2490.0,0.7800000011920929,12.735563278198242,7.626687707422705,"{""type"":""Point"",""coordinates"":[-108.11935342760957,38.23739238761563]}"
0_7500,0.28824788331985474,193.03383032539926,59.0,40.5,2547.0,0.7800000011920929,10.357864379882812,9.448462016815814,"{""type"":""Point"",""coordinates"":[-108.11263486663248,38.24005602694136]}"
0_7501,0.295479953289032,218.80583639010746,39.0,27.5,2883.0,0.7800000011920929,21.538394927978516,7.762335763707145,"{""type"":""Point"",""coordinates"":[-108.06015178239743,38.24582973536782]}"
0_7502,0.2556646168231964,302.1477182138111,57.0,39.5,2610.0,0.8500000238418579,6.938141345977783,12.563297211017995,"{""type"":""Point"",""coordinates"":[-108.0676489887998,38.22615200240577]}"
0_7503,0.28174889087677,255.33210382295,40.0,33.5,2691.0,0.8500000238418579,17.726146697998047,7.280069347422453,"{""type"":""Point"",""coordinates"":[-108.11616716850364,38.25708780050485]}"
0_7504,0.3160863518714905,157.00385307417426,44.0,31.5,2700.0,0.8500000238418579,6.023078918457031,9.997893906826038,"{""type"":""Point"",""coordinates"":[-108.06251120991016,38.2393854138334]}"
0_7505,0.2458275854587555,174.40609830737972,44.0,27.5,2849.0,0.9900000095367432,11.939214706420898,8.38644418663308,"{""type"":""Point"",""coordinates"":[-108.05446594979811,38.24392112229444]}"
0_7506,0.22651338577270508,244.75689337252277,39.0,30.5,2555.0,1.0600000023841858,6.496596813201904,14.45205532235745,"{""type"":""Point"",""coordinates"":[-108.05959790638919,38.204657987457644]}"
0_7507,0.2845141887664795,212.46796780858045,43.0,35.5,2554.0,0.9200000166893005,2.19757080078125,15.539789133322179,"{""type"":""Point"",""coordinates"":[-108.05900224726652,38.204086452647076]}"
0_7508,0.25355005264282227,180.0,42.0,37.5,2671.0,0.7800000011920929,11.883977890014648,8.391217787509161,"{""type"":""Point"",""coordinates"":[-108.08563792345628,38.24145292718339]}"
0_7509,0.33787858486175537,242.94944420743184,41.0,26.5,2914.0,0.9200000166893005,24.831632614135742,7.603268623824764,"{""type"":""Point"",""coordinates"":[-108.04114114998305,38.2242961240878]}"
0_7510,0.250303715467453,93.45836289444942,42.0,30.5,2794.0,0.9200000166893005,15.021465301513672,8.841275386755177,"{""type"":""Point"",""coordinates"":[-107.99983739547172,38.220854320370414]}"
0_7511,0.26366645097732544,202.98875151440367,42.0,30.5,2785.0,0.8500000238418579,8.992965698242188,8.6761928289905,"{""type"":""Point"",""coordinates"":[-108.01933261481474,38.21322461890115]}"
0_7512,0.2833735942840576,195.79729964780273,59.0,40.5,2598.0,0.9200000166893005,8.609675407409668,8.027294412857701,"{""type"":""Point"",""coordinates"":[-108.08497173632868,38.23685720850622]}"
0_7513,0.2510918378829956,162.3452962366209,56.0,38.5,2609.0,1.0600000023841858,3.8873579502105713,8.828481882157641,"{""type"":""Point"",""coordinates"":[-108.07312234160027,38.23327089430224]}"
0_7514,0.2563417851924896,190.308676552019,61.0,40.5,2623.0,1.0600000023841858,12.971649169921875,9.217126774523745,"{""type"":""Point"",""coordinates"":[-108.09291968058142,38.24077378622705]}"
0_7515,0.28115254640579224,194.28525113415392,50.0,38.5,2616.0,0.8500000238418579,4.7743425369262695,8.62217313162779,"{""type"":""Point"",""coordinates"":[-108.07448350608398,38.23520638767297]}"
0_7516,0.23725952208042145,82.54434806728393,28.0,32.5,2997.0,-9.930000305175781,7.111071586608887,8.220941636135821,"{""type"":""Point"",""coordinates"":[-108.08396436297315,38.261585647814044]}"
0_7517,0.3179459571838379,215.27223700236692,46.0,37.5,2542.0,0.8500000238418579,10.117944717407227,10.260861250571228,"{""type"":""Point"",""coordinates"":[-108.10832233218869,38.238004017070736]}"
0_7518,0.2650129497051239,139.6831546615513,44.0,35.5,2844.0,0.9200000166893005,10.817360877990723,8.89322618432295,"{""type"":""Point"",""coordinates"":[-108.00458274107379,38.2201758058066]}"
0_7519,0.3188565969467163,246.80231548376392,49.0,40.5,2798.0,0.8500000238418579,13.851339340209961,8.232761564253906,"{""type"":""Point"",""coordinates"":[-108.04214064436049,38.21632077903343]}"
0_7520,0.291107177734375,221.71633787598134,44.0,30.5,2986.0,1.0600000023841858,12.235915184020996,7.66800611123866,"{""type"":""Point"",""coordinates"":[-108.0957439987501,38.2597513242276]}"
0_7521,0.30381739139556885,215.27956677254622,44.0,31.5,2809.0,0.9900000095367432,10.118842124938965,8.55602259640746,"{""type"":""Point"",""coordinates"":[-108.11015395640734,38.25789993650742]}"
0_7522,0.264708548784256,186.05663509525962,44.0,36.5,2700.0,0.8500000238418579,11.053175926208496,7.77251570705472,"{""type"":""Point"",""coordinates"":[-108.08417014491671,38.24282070533318]}"
0_7523,0.2387196123600006,19.98679111299174,63.0,40.5,2617.0,1.0600000023841858,6.875335693359375,8.948138421434688,"{""type"":""Point"",""coordinates"":[-108.06393577054702,38.22763963461952]}"
0_7524,0.2813083827495575,291.4476290407365,44.0,35.5,2668.0,1.0600000023841858,2.5348942279815674,9.25694301449202,"{""type"":""Point"",""coordinates"":[-108.05957757908541,38.21369059103333]}"
0_7525,0.29124513268470764,240.43192095182073,37.0,23.5,2914.0,0.7800000011920929,23.096426010131836,7.684898923292515,"{""type"":""Point"",""coordinates"":[-108.04403973341667,38.228223837320876]}"
0_7526,0.28553515672683716,210.44202365528398,39.0,25.5,2827.0,0.8500000238418579,13.717147827148438,8.648347926949132,"{""type"":""Point"",""coordinates"":[-108.06585104475015,38.24663938922463]}"
0_7527,0.3055407702922821,295.2352609879816,59.0,39.5,2627.0,0.9900000095367432,6.498467922210693,8.311880314039373,"{""type"":""Point"",""coordinates"":[-108.0608729313071,38.23066063144493]}"
0_7528,0.3008268177509308,210.06257284565967,44.0,36.5,2928.0,0.8500000238418579,22.366395950317383,7.027505169272503,"{""type"":""Point"",""coordinates"":[-108.07066284923306,38.25015534769383]}"
0_7529,0.27890923619270325,169.69016695533415,46.0,31.5,2772.0,1.199999988079071,12.971694946289062,8.706297498273745,"{""type"":""Point"",""coordinates"":[-108.09339043199705,38.249092336453614]}"
0_7530,0.32156071066856384,274.49253978499223,30.0,26.5,2501.0,0.9200000166893005,22.456584930419922,13.31830513372929,"{""type"":""Point"",""coordinates"":[-108.09177916500443,38.213812347330816]}"
0_7531,0.23904907703399658,296.56055032598954,41.0,38.5,2717.0,1.0600000023841858,14.220438957214355,9.121671624852757,"{""type"":""Point"",""coordinates"":[-108.05500853826386,38.22741934609843]}"
0_7532,0.25855955481529236,342.3383340422241,43.0,26.5,3001.0,0.9900000095367432,7.739548683166504,8.135296020722201,"{""type"":""Point"",""coordinates"":[-108.09110475413026,38.26375205237017]}"
0_7533,0.3011167645454407,248.5582525165292,39.0,26.5,2550.0,0.8500000238418579,2.5355560779571533,10.642975972929834,"{""type"":""Point"",""coordinates"":[-108.09710083552119,38.2354607091436]}"
0_7534,0.25728368759155273,278.92960260284644,54.0,37.5,2593.0,1.0600000023841858,5.95377779006958,8.400113340547781,"{""type"":""Point"",""coordinates"":[-108.06879824824979,38.221308943189]}"
0_7535,0.314394474029541,248.56443546541664,46.0,31.5,2926.0,1.0600000023841858,5.06260347366333,8.563259616791823,"{""type"":""Point"",""coordinates"":[-108.10018711061586,38.25853689628948]}"
0_7536,0.2720588445663452,205.52181863216373,49.0,37.5,2659.0,1.0600000023841858,8.166488647460938,9.872664036008851,"{""type"":""Point"",""coordinates"":[-108.07423895195221,38.23922885961038]}"
0_7537,0.3172626793384552,184.04478474527116,42.0,27.5,2928.0,0.8500000238418579,16.283475875854492,8.06330153516465,"{""type"":""Point"",""coordinates"":[-108.02871271449554,38.218644600759724]}"
0_7538,0.28059014678001404,199.99016582839792,40.0,30.5,2567.0,0.8500000238418579,6.875481605529785,10.652865086239444,"{""type"":""Point"",""coordinates"":[-108.1112155500282,38.24104553113233]}"
0_7539,0.2902297377586365,186.91076846715976,39.0,25.5,2724.0,0.7800000011920929,18.902795791625977,7.9043528763974225,"{""type"":""Point"",""coordinates"":[-108.03675063179298,38.20846309227556]}"
0_7540,0.30805933475494385,153.01442313766944,39.0,37.5,2463.0,0.6399999856948853,5.189829349517822,11.023213380441987,"{""type"":""Point"",""coordinates"":[-108.0981377021536,38.22994081349705]}"
0_7541,0.28924494981765747,162.35010062785219,54.0,37.5,2785.0,0.9900000095367432,3.887254476547241,10.21480294348469,"{""type"":""Point"",""coordinates"":[-108.02297604143592,38.21222680431604]}"
0_7542,0.27146944403648376,207.94886881416457,35.0,24.5,2937.0,0.7800000011920929,12.402016639709473,8.752710121478332,"{""type"":""Point"",""coordinates"":[-108.06386734000021,38.24914072442617]}"
0_7543,0.23598989844322205,291.44390692305143,43.0,35.5,2534.0,0.8500000238418579,2.535313129425049,13.651226712946574,"{""type"":""Point"",""coordinates"":[-108.0714518619182,38.22753692281905]}"
0_7544,0.25432440638542175,189.03881920686536,44.0,36.5,2621.0,0.9200000166893005,7.4706010818481445,10.116992895286637,"{""type"":""Point"",""coordinates"":[-108.055065156635,38.207760780474466]}"
0_7545,0.2801554501056671,180.0,28.0,32.5,2961.0,-9.930000305175781,6.464860916137695,8.317109762279996,"{""type"":""Point"",""coordinates"":[-108.0639701179021,38.25074677008983]}"
0_7546,0.2761770784854889,205.52190374237426,43.0,32.5,2594.0,0.8500000238418579,8.166494369506836,10.278128433862909,"{""type"":""Point"",""coordinates"":[-108.09117577525413,38.23942136382252]}"
0_7547,0.25650104880332947,51.85057859278747,39.0,34.5,2510.0,0.8500000238418579,3.0002312660217285,9.08814373031671,"{""type"":""Point"",""coordinates"":[-108.107136807714,38.23354245387824]}"
0_7548,0.2091916799545288,242.3592791340602,44.0,35.5,2983.0,0.8500000238418579,7.945562362670898,8.108694817161489,"{""type"":""Point"",""coordinates"":[-108.04271332067965,38.22936556656384]}"
0_7549,0.2710239887237549,205.52232931093516,39.0,30.5,2590.0,0.7800000011920929,8.166522979736328,8.080900305263418,"{""type"":""Point"",""coordinates"":[-108.10631671896593,38.24073361491116]}"
